FID,NAME,KIND
1572,天津市大港区二号院小学,A702
1573,河北屯镇四新完全小学,A702
1574,油田驾校,A706
1575,东方爱婴早期教育中心,A709
1576,杨村军民幼儿园,A701
1577,大港区海滨第三学校,A703
1578,大港区向阳小学,A702
1579,大港区春光小学,A702
1580,武清区南蔡村镇第七小学,A702
1581,天津市机电工业学校杨柳青校区,A708
1582,牛镇幼儿园,A701
1583,大魏庄中心幼儿园,A701
1584,太平镇第一小学,A702
1585,后幼庄中心小学,A702
1586,晨雨双语幼儿园,A701
1587,瑞景幼儿园,A701
1588,宝宝秀双语幼儿园河东区二园,A701
1589,天津市观璎戏曲学校,A709
1590,高村乡第二中心小学,A702
1591,河西务镇羊坊中心小学,A702
1592,好孩子生活乐园,A701
1593,芯博幼儿园,A701
1594,天津市大港区三号院小学,A702
1595,大碱厂镇陈楼幼儿园,A701
1596,银江双语幼儿园,A701
1597,新苗幼儿园,A701
1598,杨柳青第二小学,A702
1599,天津市大港区西苑小学,A702
1600,金色之光双语幼儿园,A701
1601,祥和幼儿园,A701
1602,天津市中华职业中等专业学校,A708
1603,河东二幼平河园,A701
1604,启稚摇篮早教中心,A701
1605,东艺双语幼儿园,A701
1606,天津市南开区启智学校,A709
1607,小天使小饭桌,A701
1608,中国交通建设工程学院疏浚分院,A708
1609,天津师范大学高职学院,A700
1610,文化馆滨海琴行艺术培训基地,A709
1611,天津广播电视大学直属河北校区,A700
1612,天津静海实验中学,A703
1613,城关镇成人文化技术学校,A709
1614,博海幼儿园,A701
1615,天津市南开外国语中学,A703
1616,康达驾校分校,A706
1617,杨村第十小学,A702
1618,双街镇上蒲口幼儿园,A701
1619,瑞景街秋瑞幼儿园,A701
1620,天材教育,A709
1621,天津市华英中学,A703
1622,天津市先达实验驾校,A706
1623,汇才技术学校分校,A708
1624,天津市津滨职业培训学校,A709
1625,天津市人力资源和社会保障局第二职业技校,A708
1626,益华幼儿园,A701
1627,小淀镇第一中心幼儿园,A701
1628,高盛分院,A709
1629,东方剑桥幼儿园,A701
1630,天津市经理学院滨海分院,A709
1631,天津市城防驾校,A706
1632,大港区农机驾校,A706
1633,天津大学附属中学,A703
1634,赛恩国际幼儿园,A701
1635,华夏未来幼教集团领世郡双语幼稚园,A701
1636,新兴街社区学校,A709
1637,天津市餐旅职业培训学校,A709
1638,石化九幼,A701
1639,童乐幼儿园第一分园,A701
1640,育宝未来之星幼儿乐园,A701
1641,天津爱知经贸进修学院,A708
1642,小红帽幼儿园,A701
1643,筑梦舞蹈培训中心,A709
1644,新盛幼儿园,A701
1645,亿婴天使早教机构,A701
1646,运输公司驾校,A706
1647,苏家园学校大道口分校,A702
1648,东丽区华明学校南门,A703
1649,天津博导学校河东分校,A709
1650,龙文环球教育天津总部,A709
1651,龙文环球教育,A709
1652,大地腾飞双语幼儿园,A701
1653,官港幼儿园,A701
1654,优贝儿早教中心,A701
1655,天津市翔宇科技贸易学校,A708
1656,河西区第二十六幼儿园体南园,A701
1657,天津市第一驾驶员培训学校,A706
1658,莱茵园育才幼儿园,A701
1659,北塘幼儿园,A701
1660,紫竹幼儿园,A701
1661,天津滨海职业学院西南门,A700
1662,天津亚细亚小学,A702
1663,聪明树全脑快乐启智早教中心,A701
1664,东双塘乡董莫院学校,A702
1665,天津动漫游戏学院,A708
1666,越秀园小学,A702
1667,龙海书画院书画艺术培训中心,A709
1668,未来之星幼儿园,A701
1669,塘沽职工中专,A708
1670,泰达六幼,A701
1671,天津城市建设学院成人教育学院,A709
1672,良王庄明德小学,A702
1673,天材教育,A709
1674,渔阳镇七里峰中心小学,A702
1675,唐官屯镇夏家庄幼儿园,A701
1676,团泊中学,A703
1677,童年星梦幼儿园,A701
1678,天津电大静海分校,A700
1679,天津市河东区福东中学,A703
1680,天津市闽侯路小学,A702
1681,鑫鑫双语实验幼儿园,A701
1682,龙文环球教育,A709
1683,天津市金巍职业培训学校,A709
1684,河北区第一幼儿园意奥园,A701
1685,天津财经大学西门,A700
1686,天津电大红桥分校,A700
1687,大口屯镇中心幼儿园,A701
1688,花蕾幼儿园,A701
1689,天津市电大蓟县分校,A700
1690,金太阳幼儿园,A701
1691,天津市河西区土城小学,A702
1692,贝尔古典文化幼儿园,A701
1693,馨鑫幼儿园总园,A701
1694,明德小学,A702
1695,花蕾（集团）连锁幼儿园城北分园,A701
1696,北京红缨连锁金色青年幼儿园,A701
1697,盖伦英语学校,A709
1698,昆明路小学分校,A702
1699,南开区时代奥城幼儿园,A701
1700,馨苗幼儿园工农村园,A701
1701,辰昌路小学,A702
1702,天津师大第二附属小学南院,A702
1703,迎瑞幼儿园,A701
1704,河东三幼福东北里部,A701
1705,天津市河东区委党校,A700
1706,天津市河东区行政学校,A700
1707,宁河中等专业学校,A708
1708,天津市第八十二中学分校,A703
1709,天津市委党校函授学院塘沽学区,A700
1710,蓟县马伸桥镇淋河幼儿园,A701
1711,宝宝乐幼儿园,A701
1712,南开大学旅游与服务学院,A700
1713,北京交通大学远程教育天津教学中心,A709
1714,全国内地天津西藏学校,A703
1715,龙文环球教育,A709
1716,宝宝乐幼儿园东兴园,A701
1717,河东区大桥道小学分校,A702
1718,吉大培训学院,A709
1719,泰达青年宫现代音乐培圳基地,A709
1720,新海小学,A702
1721,北大附中为明实验幼儿园,A701
1722,南开十三幼,A701
1723,盖伦英语,A709
1724,蓟县下窝头中学,A703
1725,下窝头镇台头中心小学,A702
1726,小太阳学前早教中心亲子园,A701
1727,新大二幼,A701
1728,启蒙幼儿园,A701
1729,天津市盛世星光幼稚园,A701
1730,天津财经大学珠江学院,A700
1731,北京科技大学天津学院西门,A700
1732,天津市河西区友谊路小学,A702
1733,亿婴天使早期教育机构旗舰店,A701
1734,西安电子科技大学网络教育学院,A709
1735,河东区委老干部党校,A700
1736,龙文教育,A709
1737,启明双语幼儿园,A701
1738,板桥中学,A703
1739,朝阳里幼儿园,A701
1740,任凤乡中学,A703
1741,立信职业中专,A708
1742,城市职业学院南开分院,A700
1743,华景阳光幼儿园,A701
1744,河西区第十六幼儿园,A701
1745,芦台镇第五小学,A702
1746,金贝儿幼儿园,A701
1747,南义小学,A702
1748,建华中学,A703
1749,河东一幼金湾园,A701
1750,天津芦台大地幼儿园,A701
1751,天津旅游育才职专吉林路校区,A708
1752,天津红桥小学,A702
1753,大港区委党校,A700
1754,河东一幼实验幼儿园,A701
1755,天津市印刷装潢技术学校,A708
1756,四平东道小学,A702
1757,华夏育星园,A701
1758,宝坻县大口屯镇第二初级中学,A703
1759,红桥二十幼,A701
1760,杨村街育才幼儿园,A701
1761,天津职业技术师大西区,A700
1762,天津职业技术师大西区西门,A700
1763,天津市北辰区北仓小学,A702
1764,天津科技大学,A700
1765,柴庄中心幼儿园,A701
1766,天津市广播电视大学南开分校,A700
1767,蓟县县委党校,A700
1768,天津市南开区华夏小学,A702
1769,天津电子信息职业技术学院芥园西道院区,A700
1770,天津市自立中学,A703
1771,白古屯中学,A703
1772,陵水道小学,A702
1773,天泰小学,A702
1774,天津市北辰区霍庄子小学,A702
1775,中河幼儿园,A701
1776,静海县第二中学,A703
1777,双桥河第三小学,A702
1778,河西区三水道小学,A702
1779,河东区前程小学,A702
1780,渤海油田第一幼儿园,A701
1781,天津集贤里中学,A703
1782,河北区第一幼儿园,A701
1783,津南培智学校,A709
1784,台头中学,A703
1785,善门口小学,A702
1786,杨成庄中学,A703
1787,爱心幼儿园,A701
1788,南开小学分校,A702
1789,天津职业大学新校区,A700
1790,南开区义兴里小学,A702
1791,梅厂镇初级中学,A703
1792,天津市信息工程学校,A708
1793,天津行政学院,A700
1794,城关镇中学,A703
1795,中共天津市委党校西院,A700
1796,天津市一号路中学,A703
1797,天津市电子信息技师学院,A709
1798,王兰庄中心小学,A702
1799,集贤里幼儿园,A701
1800,河北区第二幼儿园,A701
1801,独流镇李家湾子中心小学,A702
1802,红桥区教师教育研修学院,A709
1803,日上幼儿园,A701
1804,大港区油田第四中学,A703
1805,大港区同盛小学,A702
1806,天津外国语大学南门,A700
1807,宝宝秀双语幼儿园,A701
1808,沟头村中心幼儿园,A701
1809,小南河中心小学,A702
1810,天津市大港区海滨学校,A702
1811,新华幼儿园,A701
1812,思齐职业培训学校,A709
1813,小坨三星希望小学,A702
1814,盘山道小学,A702
1815,高各庄小学,A702
1816,瀛海幼儿园,A701
1817,李咀小学,A702
1818,三星手机人才培养学校,A709
1819,天津市第五十四中学,A703
1820,育苗幼儿园,A701
1821,柳滩小学,A702
1822,长治里小学,A702
1823,天津城市职业学院中专部,A708
1824,霍元甲培训中心,A709
1825,小博士基地,A701
1826,天津广播影视传媒进修学院,A709
1827,天保张恩来希望小学,A702
1828,红桥区第十幼儿园,A701
1829,五十五中学,A703
1830,麦克米伦国际少儿英语,A709
1831,鲫鱼甸小学,A702
1832,瀛海学校,A702
1833,天津市第一轻工业学校,A708
1834,天津市委政法委党校,A700
1835,静海镇北五里中心小学,A702
1836,翠湖新村幼儿园,A701
1837,三岔口乡中学,A703
1838,塘沽五中,A703
1839,东塔庄镇初级中学,A703
1840,北郝中心小学,A702
1841,大丰堆镇中学,A703
1842,红桥三幼,A701
1843,第二中心小学,A702
1844,天津市蓟县育才学校,A702
1845,王庄子中心小学,A702
1846,鉴开中学,A703
1847,绘童幼儿园,A701
1848,后帮中心小学,A702
1849,中小学素质教育基地,A709
1850,快乐童年幼儿园,A701
1851,宝坻艺术中学,A703
1852,宝坻区大口屯镇东十小学,A702
1853,培智学校,A702
1854,清源道小学,A702
1855,天津现代职业技术学院滨江道校区,A708
1856,王家口小神童幼儿园,A701
1857,世纪星双语幼儿园,A701
1858,天津工商银行希望小学,A702
1859,刘辛庄回族小学,A702
1860,蓟县东二营乡初级中学,A703
1861,星光小学,A702
1862,宏保艺术启飞幼儿园,A701
1863,宜宾里小学,A702
1864,天津市静海县老年大学,A709
1865,天津市北方职业技术学校,A708
1866,金宝贝,A709
1867,天津韩国星国学校,A703
1868,塘沽北塘学校,A702
1869,和平区委党校,A700
1870,华夏之光双语幼儿园,A701
1871,李自沽天宝北星希望小学,A702
1872,天津市委党校,A700
1873,高庄子小学,A702
1874,亲亲宝宝幼儿园,A701
1875,平山道小学,A702
1876,小站第六小学,A702
1877,耀华学校东门,A703
1878,天津市双口中学,A703
1879,城关镇小屯中心小学,A702
1880,大港体校,A709
1881,红桥区少年宫艺术体育幼儿园,A701
1882,天津科技大学泰达校区,A700
1883,东丽民族中学,A703
1884,天津市汉沽区东海小学,A702
1885,天津静海实验小学,A702
1886,南洋小学,A702
1887,杨村第六小学,A702
1888,大碱厂镇中学,A703
1889,南江里小学,A702
1890,彤昕幼儿园,A701
1891,天津师大学前教育学院,A700
1892,天信职校,A708
1893,陈家口中心小学,A702
1894,天津市小站实验中学,A703
1895,宝坻三中,A703
1896,中国民航大学北区,A700
1897,天津市涉外工业学校,A708
1898,牛家牌乡李家牌中心小学,A702
1899,塘沽八幼分部,A701
1900,杨村街成人文化技术学校,A709
1901,天津市和平区第十六幼儿园,A701
1902,天津塘沽第二中学,A703
1903,杨村第四中学,A703
1904,北京师范大学天津附属中学,A703
1905,雍阳中等专业学校,A708
1906,进京路小学,A702
1907,石幢小学,A702
1908,天津市职业技能培训学院,A708
1909,天津医学高等专科学校,A700
1910,和平文化艺术培训学校,A709
1911,静海第一中学,A703
1912,东丽区职业教育中心学校西院,A708
1913,大港区滨海第四学校,A702
1914,天津市南开实验学校,A703
1915,天津二十中学,A703
1916,小淀小学,A702
1917,武清职业中专下伍旗校区,A708
1918,天津水运技工学校,A708
1919,崔黄口一中,A703
1920,河东区六纬路小学,A702
1921,天津韩国国际学校,A703
1922,天津外国语大学,A700
1923,南开区第二幼儿园,A701
1924,蓟县一中,A703
1925,英华学校,A703
1926,杨村第四小学,A702
1927,中北镇育才幼儿园,A701
1928,西康路小学总校,A702
1929,王稳庄中学,A703
1930,天津财经大学,A700
1931,天津八中,A703
1932,天津市蓟县中等专业学校,A708
1933,津南区党校,A700
1934,天津市大寺中学,A703
1935,三八幼儿园,A701
1936,新程小学,A702
1937,岷江里小学,A702
1938,阳光双语幼儿园,A701
1939,梅厂小学,A702
1940,晓晓钢琴艺术学校,A708
1941,天津市南开职专,A708
1942,宁河县委党校,A700
1943,河东区第二十二幼儿园,A701
1944,津南区第三幼儿园,A701
1945,宁车沽学校,A703
1946,杨村第九小学,A702
1947,河北区元纬路小学,A702
1948,华夏未来艺术小学,A702
1949,塘沽第六中学,A703
1950,育英小学,A702
1951,杨村镇上朱庄育才小学,A702
1952,西青中专南院,A708
1953,向阳第一小学,A702
1954,天津市红星涉外职专,A708
1955,天津水浒文武学校,A708
1956,天津理工大学北门,A700
1957,南开大学附属小学,A702
1958,天津市经济贸易学校职业教育集团南开校区,A709
1959,天津市求真高级中学,A703
1960,天津八十中学,A703
1961,新蕾艺术幼儿园,A701
1962,天津市第十一中学,A703
1963,天津科技大学塘沽校区,A700
1964,文怡美容学院,A709
1965,天津轻工职业技术学院,A700
1966,张辛庄小学,A702
1967,湾子村小学,A702
1968,塘沽十四中学,A703
1969,丁字沽小学,A702
1970,天津市四合庄中学,A703
1971,天津工艺美术学院,A700
1972,天津天狮学院,A700
1973,马场道小学,A702
1974,大碱厂镇第一小学,A702
1975,西站小学,A702
1976,北京科技大学天津学院东门,A700
1977,河北工业大学城市学院,A700
1978,南开大学迎水道校区,A700
1979,天津医科大学临床医学院,A700
1980,城市职业学院南开分院,A700
1981,天津理工大学,A700
1982,天津机电工艺学院,A700
1983,天津音乐学院南院,A700
1984,天津城市职业学院,A700
1985,天津市财经学校,A708
1986,天津政法管理干部学院,A700
1987,天津海运职业学院主校区,A700
1988,逸阳梅江湾国际学校,A702
1989,滨海职业学院成人教育学院,A700
1990,天津交通职业学院西门,A700
1991,河北交通学院,A700
1992,天津电大宝坻分校,A700
1993,天津工艺美术职业学院建昌道校区,A700
1994,天津电大塘沽分校,A700
1995,河北区房管局委员会党校,A700
1996,天津市津工驾校,A706
1997,天津市军粮城第二中学,A703
1998,石各庄镇第一中心小学,A702
1999,大港六中,A703
2000,武清区南蔡村镇党校,A700
2001,国家法官学院天津分院,A700
2002,周良庄镇周良庄初中,A703
2003,南陈庄村学校,A702
2004,天津市河西区同望小学,A702
2005,河西区湘江道小学,A702
2006,下伍旗镇中心幼儿园,A701
2007,津南区北洋小学,A702
2008,金世纪潜能开发婴幼园,A701
2009,刘岗P中学,A703
2010,中河小学,A702
2011,大港区老年大学,A709
2012,尔王庄乡初级中学,A703
2013,欣欣幼儿园,A701
2014,南开大学滨海学院东门,A700
2015,桂林路小学,A702
2016,丽丽艺术幼儿园,A701
2017,宝宝乐幼儿园,A701
2018,武清区王庆坨镇胜利小学,A702
2019,苗街小学,A702
2020,塘沽区新港第一小学,A702
2021,天津七十七中学,A703
2022,塘沽区大梁子小学,A702
2023,天津开发区第二中学,A703
2024,英杰双语幼儿园,A701
2025,卞官屯中心小学校,A702
2026,宜兴埠第一小学,A702
2027,天津市第五十一中学,A703
2028,河西务镇索庄中心小学,A702
2029,渤海石油第二中学,A703
2030,泰达第三幼儿园,A701
2031,大黄堡乡初级中学,A703
2032,木厂中心小学,A702
2033,当城幼儿园,A701
2034,天津市第二南开中学,A703
2035,和平培育学校,A709
2036,天津市二十五中学,A703
2037,天津市塘沽区邓善沽小学,A702
2038,陈咀中心小学,A702
2039,天津农学院西校区,A700
2040,仓上中心小学,A702
2041,北寺小学,A702
2042,杨村镇第二小学,A702
2043,天津电子信息职业技术学院,A700
2044,天津市霍庄中学,A703
2045,天津市东大站小学,A702
2046,静海成职教育中心,A709
2047,珠江道小学寄宿部,A702
2048,天津市宝坻区新开口镇初级中学,A703
2049,天津市九十三中学,A703
2050,天津一中,A703
2051,天津市第七中学,A703
2052,天津市汇森中学,A703
2053,王庆坨二街小学,A702
2054,团泊中心小学,A702
2055,和平区赤峰道小学,A702
2056,河西二幼,A701
2057,宝坻县郝各庄乡初级中学,A703
2058,双闸中心幼儿园,A701
2059,春娃娃幼儿园,A701
2060,南蔡村镇六百户中心小学,A702
2061,塘沽四幼,A701
2062,黄辉幼儿园,A701
2063,天津九十中学,A703
2064,沿庄镇中学,A703
2065,天津培英外语实验学校,A703
2066,杨村第一中学,A703
2067,二百户中心小学,A702
2068,小高口中心小学,A702
2069,河西务中学,A703
2070,大张庄镇育新寄宿幼儿园,A701
2071,大柳滩学校,A702
2072,金摇篮幼儿园,A701
2073,城关小学,A702
2074,天津市朱唐庄中学,A703
2075,万全道小学分校,A702
2076,务实小学,A702
2077,武清区双树中心小学,A702
2078,小站实验小学,A702
2079,河北工业大学新校区,A700
2080,天津市武清第四幼儿园,A701
2081,天成中学,A703
2082,中国企业联合会天津远程培训中心,A709
2083,天津市立信会计进修学校,A709
2084,天津市贝龙职业培训学校,A709
2085,天津广播影视职业学院,A700
2086,天津市美术专修学院,A700
2087,天津市幼儿艺术培训中心,A709
2088,河东区宝宝秀幼儿园,A701
2089,海天小学,A702
2090,天津中华职业进修学院,A709
2091,天津大学西门,A700
2092,新起点幼儿园,A701
2093,天才幼儿园,A701
2094,李七庄街边村幼儿园,A701
2095,蒙特利新都幼儿园,A701
2096,汇才技术学校,A708
2097,南开区跃升里小学,A702
2098,北辰区就业训练中心,A709
2099,河北工大职业培训学校,A709
2100,启蒙幼儿园六幼,A701
2101,蓝天双语幼儿园,A701
2102,向阳街和平里幼儿园,A701
2103,天津市药科中等专业学校,A708
2104,中华会计函授学校西青分校,A709
2105,启蒙幼儿园,A701
2106,河西保育院,A701
2107,王庄小学育才双语艺术幼儿园,A701
2108,广州市冶金技师学院天津分院,A708
2109,塘沽区农业广播电视学校,A709
2110,天津市南开区行政学校,A709
2111,天津市东丽区新兴村小学,A702
2112,华中科技大学天津学习中心,A709
2113,昆明路小学,A702
2114,宁河二幼,A701
2115,孟颧学校,A702
2116,汉沽区小太阳幼儿园,A701
2117,大港第七小学,A702
2118,花园艺术实验幼儿园,A701
2119,邓岑子联合小学,A702
2120,靓点幼儿园,A701
2121,滨海外国语学校,A703
2122,天津市科技进修学院汉沽分院,A709
2123,天津市宁商职业培训学校,A708
2124,开心宝宝幼儿园,A701
2125,天津电大宁河分校,A700
2126,天津市汉沽区求实幼儿园,A701
2127,汉沽区河西第三小学,A702
2128,塘沽区职工中专,A708
2129,东方培训学校,A709
2130,天津财经大学南门,A700
2131,天津中医药大学西门,A700
2132,隆华职业技术学校,A708
2133,经报进修学院宜昌道校区,A709
2134,天津市劳动保护学校,A708
2135,河西区第八幼儿园,A701
2136,立信职业中专学校,A708
2137,艺术体育幼儿园,A701
2138,天津市东丽区辛庄小学,A702
2139,天津市政工程局技工学校,A708
2140,天津体育学院运动与文化艺术学院,A700
2141,天津市科技型中小企业融资培训辅导中心红桥分中心,A709
2142,天津市幼儿师范学校,A708
2143,王庄村幼儿园,A701
2144,天津市文化局幼儿园,A701
2145,太平镇第二小学,A702
2146,宁园小学,A702
2147,天津市邮电通信进修学校,A708
2148,尤西小学,A702
2149,河北区五号路小学,A702
2150,常州道小学,A702
2151,大港油田德远高级中学,A703
2152,太平村中学,A703
2153,天津市第四十五中学,A703
2154,河北区教育局五号路三幼,A701
2155,天津市河西区第一幼儿园,A701
2156,大寺中心小学,A702
2157,天津市河东区体育学校,A709
2158,黄纬路小学,A702
2159,天津财经大学西南门,A700
2160,西苑小学,A702
2161,天津市委规划建设工委党校,A700
2162,河西区社区教育中心,A709
2163,川府里小学,A702
2164,金苹果双语幼儿园,A701
2165,建工职大塘沽分校,A700
2166,中国民航大学北区南门,A700
2167,天津市老年健康大学,A709
2168,北方信息学院,A709
2169,天津职业经理人高级研修学院,A709
2170,河西区老年大学梅江分校,A709
2171,蓟县白涧乡初级中学,A703
2172,天津市市政工程学校,A708
2173,华夏之星幼儿园双港分园,A701
2174,大港区海滨第六学校,A702
2175,北马路小学,A702
2176,天津市南开区咸阳路小学,A702
2177,佳园里小学,A702
2178,大港区太平镇第三小学,A702
2179,天津广播电视大学河东分校,A700
2180,西湾河中心小学,A702
2181,佳宁里小学,A702
2182,红桥区中心小学,A702
2183,天津市第八十二中学,A703
2184,天津市津交驾驶员学校,A706
2185,闽侯路小学分校,A702
2186,天津市津工技术学校,A708
2187,南开区艺术教育中心,A709
2188,鑫鑫育才幼儿园,A701
2189,天津机电工艺学院西门,A700
2190,引河里幼儿园,A701
2191,尤古庄镇中心学校,A702
2192,霍元甲文武学校,A708
2193,河北十六幼,A701
2194,嵩山道小学,A702
2195,天慈中学东院,A703
2196,汉沽区中心小学,A702
2197,天津市汉沽区第九中学,A703
2198,天津市农业广播电视学校,A708
2199,中营小学,A702
2200,恩德里小学,A702
2201,天津医药公司委员会党校,A709
2202,鸣鑫双语艺术幼儿园,A701
2203,塘沽区老干部大学,A709
2204,天津市渤海化工职工学院,A709
2205,天津市河东区保育院,A701
2206,洇溜镇中心幼儿园,A701
2207,迅腾国际滨海新区软件人才培养基地,A709
2208,河北区社会主义学校,A709
2209,天津市二十一中湖北路校区,A703
2210,滨海之星艺术幼儿园,A701
2211,世界人工晶体天津培训中心,A709
2212,天津市科学技术进修学院蓟县分院,A709
2213,东方金子塔幼小衔接培训中心,A701
2214,金月亮幼儿园,A701
2215,瑞德亲子学堂,A701
2216,西青区就业培训中心,A709
2217,河西区博文培训学校,A709
2218,银河星幼儿园,A701
2219,天津市昊安职业培训学校,A709
2220,史家庄小学,A702
2221,徐官屯中学,A703
2222,七里海镇薄台中心园,A701
2223,唐官屯镇郑家庄小学,A702
2224,金苹果双语艺术幼儿园,A701
2225,苟家营小学,A702
2226,静海镇上三里幼儿园,A701
2227,静海模范幼儿园,A701
2228,南埋珠小学,A702
2229,天津市兴安职业培训学校,A709
2230,岳龙中心小学,A702
2231,蓟县穿芳峪乡幼儿园,A701
2232,星辰小学,A702
2233,芦台开发区第一中学,A703
2234,闫家冢小学,A702
2235,育德学校,A702
2236,北肖楼中学,A703
2237,大海北小学,A702
2238,蓟县上仓镇八营小学,A702
2239,高家庄镇成人文化技术学校,A709
2240,大唐庄镇初级中学,A703
2241,静海东滩头中学,A703
2242,尚赫中心小学,A702
2243,蓟县洇溜镇中学,A703
2244,马伸桥镇中心学校,A702
2245,尧舜小学,A702
2246,王卜庄镇第三中心小学,A702
2247,大港区上古林小学,A702
2248,宝坻区大唐庄镇东淀小学,A702
2249,中国移动希望小学,A702
2250,府君庙中学,A703
2251,光华学校,A702
2252,宁河县工业进修学校,A709
2253,蓟县邦均镇中心幼儿园,A701
2254,蓟县侯家营镇中心学校,A702
2255,蓟县杨家楼中学,A703
2256,宝坻白中,A703
2257,大十八户学校,A702
2258,金色阳光艺术幼儿园,A701
2259,北城路小学,A702
2260,大艇小学,A702
2261,安二寺中心校,A702
2262,蓟县官庄镇南营中学,A703
2263,轩英文武学校,A709
2264,东方红中学,A703
2265,小学校,A702
2266,大于中心小学,A702
2267,大仇庄初级中学,A703
2268,盘山中学,A703
2269,朴楼学校,A702
2270,大月河村小学,A702
2271,龙文环球教育,A709
2272,蓟县尤古庄镇初级中学,A703
2273,何仉庄中心小学,A702
2274,邦均镇第四小学,A702
2275,赵家洼幼儿园,A701
2276,西城幼儿园,A701
2277,天津可口可乐希望小学,A702
2278,赵冠铭希望小学,A702
2279,口东镇东庄中心小学,A702
2280,方家庄中心小学,A702
2281,大沽中心小学,A702
2282,侯家营镇三岔口幼儿园,A701
2283,蓟县洇溜镇洇溜中心小学,A702
2284,别山初级中学,A703
2285,景苑幼儿园,A701
2286,潘庄镇中学,A703
2287,小李中学,A703
2288,蓟县渔阳镇中学,A703
2289,领头学校,A702
2290,东二营乡成人教育中心学校,A709
2291,后棘坨中学,A703
2292,大庄子中心小学,A702
2293,西龙虎峪镇中心学校,A702
2294,宝坻区大钟庄镇鲁沽小学,A702
2295,大杨庄中心小学,A702
2296,明强特殊教育学校,A709
2297,王虎庄幼儿园,A701
2298,大白庄镇初级中学,A703
2299,天津市航运学校宁河分校,A708
2300,天津外经贸职业学院中专部,A708
2301,静海县第一幼儿园,A701
2302,尧舜实验学校,A702
2303,静海县蔡公庄镇中学,A703
2304,静海县韩庄子中心校,A702
2305,香铺王中心小学,A702
2306,凡庄子小学校,A702
2307,杨津庄中心小学,A702
2308,天津静海王口中学,A703
2309,王卜庄镇第二中心小学校,A702
2310,芦台一中,A703
2311,流庄中心小学,A702
2312,王庄子学校,A702
2313,四党口中心小学,A702
2314,天保・大北希望小学,A702
2315,梁头镇委党校,A700
2316,西港中心小学,A702
2317,陈官屯镇中心幼儿园,A701
2318,双塘镇第二中心幼儿园,A701
2319,东长屯中心幼儿园,A701
